Resultados do Agente V1:
(0, 4, 0.25, 0, 0, 1, 1, 945)
(1, 4, 0.25, 0, 0, 1, 1, -1047)
(2, 4, 0.25, 0, 0, 1, 1, -1128)
(3, 4, 0.25, 0, 0, 1, 1, -1009)
(4, 4, 0.25, 0, 0, 1, 1, -1033)
(5, 4, 0.25, 0, 0, 1, 1, -1004)
(6, 4, 0.25, 0, 0, 1, 1, -1109)
(7, 4, 0.25, 0, 0, 1, 1, -1081)
(8, 4, 0.25, 0, 0, 1, 1, -1031)
(9, 4, 0.25, 0, 0, 1, 1, -1008)
(10, 4, 0.25, 0, 0, 1, 1, -1022)
(11, 4, 0.25, 0, 0, 1, 1, -1021)
(12, 4, 0.25, 0, 0, 1, 1, -1023)
(13, 4, 0.25, 0, 0, 1, 1, -1021)
(14, 4, 0.25, 0, 0, 1, 1, -1086)
(15, 4, 0.25, 0, 0, 1, 1, -1235)
(16, 4, 0.25, 0, 0, 1, 1, -1029)
(17, 4, 0.25, 0, 0, 1, 1, -1039)
(18, 4, 0.25, 0, 0, 1, 1, -1031)
(19, 4, 0.25, 0, 0, 1, 1, -1079)

Resultados do Agente V1:
(0, 4, 0.25, 0, 0, 1, 1, 945)
(1, 4, 0.25, 0, 0, 1, 1, -1047)
(2, 4, 0.25, 0, 0, 1, 1, -1128)
(3, 4, 0.25, 0, 0, 1, 1, -1009)
(4, 4, 0.25, 0, 0, 1, 1, -1033)
(5, 4, 0.25, 0, 0, 1, 1, -1004)
(6, 4, 0.25, 0, 0, 1, 1, -1109)
(7, 4, 0.25, 0, 0, 1, 1, -1081)
(8, 4, 0.25, 0, 0, 1, 1, -1031)
(9, 4, 0.25, 0, 0, 1, 1, -1008)
(10, 4, 0.25, 0, 0, 1, 1, -1022)
(11, 4, 0.25, 0, 0, 1, 1, -1021)
(12, 4, 0.25, 0, 0, 1, 1, -1023)
(13, 4, 0.25, 0, 0, 1, 1, -1021)
(14, 4, 0.25, 0, 0, 1, 1, -1086)
(15, 4, 0.25, 0, 0, 1, 1, -1235)
(16, 4, 0.25, 0, 0, 1, 1, -1029)
(17, 4, 0.25, 0, 0, 1, 1, -1039)
(18, 4, 0.25, 0, 0, 1, 1, -1031)
(19, 4, 0.25, 0, 0, 1, 1, -1079)
(0, 5, 0.25, 0, 0, 1, 0, -10)
(1, 5, 0.25, 0, 0, 1, 0, -1074)
(2, 5, 0.25, 0, 0, 1, 1, -27)
(3, 5, 0.25, 0, 0, 1, 1, -1014)
(4, 5, 0.25, 0, 0, 1, 1, -1012)
(5, 5, 0.25, 0, 0, 1, 1, -1052)
(6, 5, 0.25, 0, 0, 1, 1, -1018)
(7, 5, 0.25, 0, 0, 1, 1, -1030)
(8, 5, 0.25, 0, 0, 1, 1, -1021)
(9, 5, 0.25, 0, 0, 1, 1, -1046)
(10, 5, 0.25, 0, 0, 1, 1, -1016)
(11, 5, 0.25, 0, 0, 1, 1, -1043)
(12, 5, 0.25, 0, 0, 1, 1, -1050)
(13, 5, 0.25, 0, 0, 1, 1, -1046)
(14, 5, 0.25, 0, 0, 1, 1, -1013)
(15, 5, 0.25, 0, 0, 1, 1, -1121)
(16, 5, 0.25, 0, 0, 1, 1, -1026)
(17, 5, 0.25, 0, 0, 1, 1, -1034)
(18, 5, 0.25, 0, 0, 1, 1, -1095)
(19, 5, 0.25, 0, 0, 1, 1, -1001)

Resultados do Agente V1:
(0, 4, 0.25, 0, 0, 1, 1, 945)
(1, 4, 0.25, 0, 0, 1, 1, -1047)
(2, 4, 0.25, 0, 0, 1, 1, -1128)
(3, 4, 0.25, 0, 0, 1, 1, -1009)
(4, 4, 0.25, 0, 0, 1, 1, -1033)
(5, 4, 0.25, 0, 0, 1, 1, -1004)
